dataset_label,variant_label,dataset_root,scan_index,scan_file,hr_path,height,width,num_pixels,scan_mean_dS_rad,scan_std_dS_rad,scan_max_dS_rad
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,6,Ti_Al_1pct_QSR_x4_test_hr_x_block_136.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_136.npy,128,128,16384,0.007069861050695181,0.0021617671009153128,0.012973977252840996
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,7,Ti_Al_1pct_QSR_x4_test_hr_x_block_146.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_146.npy,128,128,16384,0.007817910984158516,0.0022603091783821583,0.013514041900634766
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,8,Ti_Al_1pct_QSR_x4_test_hr_x_block_148.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_148.npy,128,128,16384,0.007103561423718929,0.0022883880883455276,0.012676539830863476
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,9,Ti_Al_1pct_QSR_x4_test_hr_x_block_155.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_155.npy,128,128,16384,0.007943416945636272,0.00235253875143826,0.013336450792849064
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,10,Ti_Al_1pct_QSR_x4_test_hr_x_block_165.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_165.npy,128,128,16384,0.00816783495247364,0.002316506113857031,0.013300647959113121
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,11,Ti_Al_1pct_QSR_x4_test_hr_x_block_176.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_176.npy,128,128,16384,0.008516745641827583,0.0021910264622420073,0.013282710686326027
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,12,Ti_Al_1pct_QSR_x4_test_hr_x_block_179.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_179.npy,128,128,16384,0.00856498908251524,0.002189721679314971,0.01313832774758339
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,13,Ti_Al_1pct_QSR_x4_test_hr_x_block_181.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_181.npy,128,128,16384,0.008485703729093075,0.0022615103516727686,0.015563883818686008
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,14,Ti_Al_1pct_QSR_x4_test_hr_x_block_221.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_221.npy,128,128,16384,0.008543593809008598,0.0020265313796699047,0.013372157700359821
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,15,Ti_Al_1pct_QSR_x4_test_hr_x_block_225.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_225.npy,128,128,16384,0.008395752869546413,0.0022270248737186193,0.013210716657340527
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,16,Ti_Al_1pct_QSR_x4_test_hr_x_block_238.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_238.npy,128,128,16384,0.008629382587969303,0.0021653661970049143,0.013531672768294811
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,17,Ti_Al_1pct_QSR_x4_test_hr_x_block_243.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_243.npy,128,128,16384,0.008037429302930832,0.0023334058932960033,0.013654450885951519
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,18,Ti_Al_1pct_QSR_x4_test_hr_x_block_262.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_262.npy,128,128,16384,0.00788185652345419,0.0021917596459388733,0.01313832774758339
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,19,Ti_Al_1pct_QSR_x4_test_hr_x_block_274.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_274.npy,128,128,16384,0.008350743912160397,0.0020551264751702547,0.013566865585744381
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,20,Ti_Al_1pct_QSR_x4_test_hr_x_block_276.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_276.npy,128,128,16384,0.00808448065072298,0.0021102484315633774,0.013246762566268444
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,21,Ti_Al_1pct_QSR_x4_test_hr_x_block_278.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_278.npy,128,128,16384,0.00780492415651679,0.0021534496918320656,0.013566865585744381
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,22,Ti_Al_1pct_QSR_x4_test_hr_x_block_279.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_279.npy,128,128,16384,0.00834386982023716,0.002054017735645175,0.013531672768294811
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,23,Ti_Al_1pct_QSR_x4_test_hr_x_block_281.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_281.npy,128,128,16384,0.00762680871412158,0.0021815740037709475,0.013246762566268444
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,24,Ti_Al_1pct_QSR_x4_test_hr_x_block_301.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_301.npy,128,128,16384,0.007032429799437523,0.002413903595879674,0.013601968064904213
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,25,Ti_Al_1pct_QSR_x4_test_hr_x_block_305.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_305.npy,128,128,16384,0.006980316247791052,0.0023064827546477318,0.013913901522755623
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,26,Ti_Al_1pct_QSR_x4_test_hr_x_block_327.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_327.npy,128,128,16384,0.0068823350593447685,0.0023427712731063366,0.013671902008354664
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,27,Ti_Al_1pct_QSR_x4_test_hr_x_block_328.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_328.npy,128,128,16384,0.00813312828540802,0.002270602388307452,0.013948130421340466
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,28,Ti_Al_1pct_QSR_x4_test_hr_x_block_337.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_337.npy,128,128,16384,0.00784918013960123,0.0022365585900843143,0.013810706324875355
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,29,Ti_Al_1pct_QSR_x4_test_hr_x_block_353.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_353.npy,128,128,16384,0.007486701477319002,0.0021621286869049072,0.013246762566268444
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,30,Ti_Al_1pct_QSR_x4_test_hr_x_block_357.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_357.npy,128,128,16384,0.007494409568607807,0.002161100972443819,0.013372157700359821
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,31,Ti_Al_1pct_QSR_x4_test_hr_x_block_375.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_375.npy,128,128,16384,0.008813770487904549,0.002205534605309367,0.013531672768294811
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,32,Ti_Al_1pct_QSR_x4_test_hr_x_block_384.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_384.npy,128,128,16384,0.009308665059506893,0.0021860499400645494,0.013601968064904213
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,33,Ti_Al_1pct_QSR_x4_test_hr_x_block_394.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_394.npy,128,128,16384,0.008245745673775673,0.0025452515110373497,0.013913901522755623
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,34,Ti_Al_1pct_QSR_x4_test_hr_x_block_399.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_399.npy,128,128,16384,0.008702822029590607,0.002468787133693695,0.01401633769273758
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,35,Ti_Al_1pct_QSR_x4_test_hr_x_block_410.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_410.npy,128,128,16384,0.00640911003574729,0.0022288914769887924,0.013354316353797913
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,36,Ti_Al_1pct_QSR_x4_test_hr_x_block_437.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_437.npy,128,128,16384,0.006496774032711983,0.0022954645100980997,0.018657267093658447
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,37,Ti_Al_1pct_QSR_x4_test_hr_x_block_469.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_469.npy,128,128,16384,0.00696944585070014,0.0028434977866709232,0.019384289160370827
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,38,Ti_Al_1pct_QSR_x4_test_hr_x_block_475.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_475.npy,128,128,16384,0.00823566410690546,0.0020622422453016043,0.013156462460756302
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,39,Ti_Al_1pct_QSR_x4_test_hr_x_block_478.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_478.npy,128,128,16384,0.007099083159118891,0.0027248128317296505,0.017138654366135597
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,40,Ti_Al_1pct_QSR_x4_test_hr_x_block_484.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_484.npy,128,128,16384,0.006960870232433081,0.0027724294923245907,0.012937172316014767
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,41,Ti_Al_1pct_QSR_x4_test_hr_x_block_510.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_510.npy,128,128,16384,0.007532239891588688,0.0026345932856202126,0.01911177672445774
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,42,Ti_Al_1pct_QSR_x4_test_hr_x_block_516.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_516.npy,128,128,16384,0.007722262293100357,0.002545764669775963,0.019011713564395905
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,43,Ti_Al_1pct_QSR_x4_test_hr_x_block_522.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_522.npy,128,128,16384,0.007240102160722017,0.0019338598940521479,0.012992342002689838
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,44,Ti_Al_1pct_QSR_x4_test_hr_x_block_554.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_554.npy,128,128,16384,0.00804633554071188,0.002662654034793377,0.017249586060643196
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,45,Ti_Al_1pct_QSR_x4_test_hr_x_block_563.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_563.npy,128,128,16384,0.007096034940332174,0.0020672641694545746,0.013407769612967968
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,46,Ti_Al_1pct_QSR_x4_test_hr_x_block_570.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_570.npy,128,128,16384,0.007541085593402386,0.0022400429006665945,0.01401633769273758
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,47,Ti_Al_1pct_QSR_x4_test_hr_x_block_575.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_575.npy,128,128,16384,0.007907613180577755,0.0024180253967642784,0.014101131819188595
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,48,Ti_Al_1pct_QSR_x4_test_hr_x_block_596.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_596.npy,128,128,16384,0.00766118336468935,0.0023613162338733673,0.013776136562228203
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,49,Ti_Al_1pct_QSR_x4_test_hr_x_block_608.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_608.npy,128,128,16384,0.008655624464154243,0.002336488338187337,0.01731855794787407
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,50,Ti_Al_1pct_QSR_x4_test_hr_x_block_621.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_621.npy,128,128,16384,0.008481631986796856,0.0023535049986094236,0.013862400315701962
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,51,Ti_Al_1pct_QSR_x4_test_hr_x_block_623.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_623.npy,128,128,16384,0.008250486105680466,0.0024270378053188324,0.013931026682257652
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,52,Ti_Al_1pct_QSR_x4_test_hr_x_block_633.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_633.npy,128,128,16384,0.008580346591770649,0.002299355110153556,0.013601968064904213
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,53,Ti_Al_1pct_QSR_x4_test_hr_x_block_634.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_634.npy,128,128,16384,0.00857575610280037,0.0023058108054101467,0.013671902008354664
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,54,Ti_Al_1pct_QSR_x4_test_hr_x_block_638.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_638.npy,128,128,16384,0.008275501430034637,0.002306012436747551,0.013689329847693443
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,55,Ti_Al_1pct_QSR_x4_test_hr_x_block_72.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_72.npy,128,128,16384,0.007824231870472431,0.0023912920150905848,0.014252490364015102
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,56,Ti_Al_1pct_QSR_x4_test_hr_x_block_89.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_89.npy,128,128,16384,0.006861409172415733,0.002316773636266589,0.01629723235964775
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,57,Ti_Al_1pct_QSR_x4_test_hr_x_block_93.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_93.npy,128,128,16384,0.007590536959469318,0.0024524666368961334,0.014402258209884167
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,58,Ti_Al_1pct_QSR_x4_test_hr_y_block_124.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_124.npy,128,128,16384,0.006911482661962509,0.00250124279409647,0.012918730266392231
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,59,Ti_Al_1pct_QSR_x4_test_hr_y_block_129.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_129.npy,128,128,16384,0.008506922982633114,0.0019585315603762865,0.016673263162374496
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,60,Ti_Al_1pct_QSR_x4_test_hr_y_block_164.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_164.npy,128,128,16384,0.008270849473774433,0.001945172669366002,0.012807518243789673
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,61,Ti_Al_1pct_QSR_x4_test_hr_y_block_167.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_167.npy,128,128,16384,0.008207942359149456,0.0019336910918354988,0.012973977252840996
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,62,Ti_Al_1pct_QSR_x4_test_hr_y_block_174.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_174.npy,128,128,16384,0.008573761209845543,0.001793837291188538,0.012863244861364365
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,63,Ti_Al_1pct_QSR_x4_test_hr_y_block_181.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_181.npy,128,128,16384,0.008223461918532848,0.0019440129399299622,0.013028992339968681
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,64,Ti_Al_1pct_QSR_x4_test_hr_y_block_201.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_201.npy,128,128,16384,0.00834692269563675,0.001893174252472818,0.012973977252840996
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,65,Ti_Al_1pct_QSR_x4_test_hr_y_block_208.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_208.npy,128,128,16384,0.006309358403086662,0.00263779005035758,0.014517677016556263
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,66,Ti_Al_1pct_QSR_x4_test_hr_y_block_219.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_219.npy,128,128,16384,0.008642131462693214,0.0020357822068035603,0.013741479255259037
Ti-6Al-4V (HCP),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,67,Ti_Al_1pct_QSR_x4_test_hr_y_block_222.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_222.npy,128,128,16384,0.0071888696402311325,0.00212361803278327,0.013210716657340527
